185387,894.9,4.6e-10,1.5e-4,22.15,1.46
185458,895.2,4.6e-10,1.5e-4,22.15,1.46
185528,895.4,4.6e-10,1.5e-4,22.14,1.46
185598,895.6,4.5e-10,1.5e-4,22.14,1.46
185668,895.8,4.5e-10,1.5e-4,22.14,1.46
185737,896,4.5e-10,1.5e-4,22.13,1.46
185807,896.2,4.5e-10,1.5e-4,22.13,1.46
185877,896.4,4.5e-10,1.5e-4,22.13,1.46
185947,896.6,4.5e-10,1.5e-4,22.12,1.46
186016,896.8,4.5e-10,1.5e-4,22.12,1.46
186086,897,4.5e-10,1.5e-4,22.12,1.46
186156,897.2,4.5e-10,1.5e-4,22.11,1.46
186225,897.4,4.4e-10,1.5e-4,22.11,1.46
186295,897.6,4.4e-10,1.5e-4,22.11,1.46
186365,897.8,4.4e-10,1.5e-4,22.1,1.46
186436,898,4.4e-10,1.5e-4,22.1,1.46
186506,898.2,4.4e-10,1.5e-4,22.1,1.46
186577,898.4,4.4e-10,1.5e-4,22.09,1.46
186647,898.6,4.4e-10,1.5e-4,22.09,1.46
186719,898.9,4.4e-10,1.5e-4,22.09,1.46
186790,899.1,4.4e-10,1.5e-4,22.08,1.46
186861,899.3,4.4e-10,1.5e-4,22.08,1.46
186933,899.5,4.3e-10,1.5e-4,22.08,1.46
187006,899.7,4.3e-10,1.5e-4,22.07,1.46
187079,899.9,4.3e-10,1.5e-4,22.07,1.46
187152,900.1,4.3e-10,1.5e-4,22.07,1.46
187226,900.3,4.3e-10,1.5e-4,22.06,1.46
187300,900.5,4.3e-10,1.5e-4,22.06,1.46
187374,900.7,4.3e-10,1.5e-4,22.06,1.46
187446,900.9,4.3e-10,1.5e-4,22.05,1.46
187516,901.1,4.3e-10,1.5e-4,22.05,1.46
187584,901.3,4.3e-10,1.5e-4,22.05,1.46
187651,901.5,4.2e-10,1.5e-4,22.04,1.46
187716,901.7,4.2e-10,1.4e-4,22.04,1.46
187780,901.9,4.2e-10,1.4e-4,22.04,1.46
187844,902.1,4.2e-10,1.4e-4,22.03,1.46
187906,902.2,4.2e-10,1.4e-4,22.03,1.46
187967,902.4,4.2e-10,1.4e-4,22.03,1.46
188028,902.6,4.2e-10,1.4e-4,22.02,1.46
188087,902.7,4.2e-10,1.4e-4,22.02,1.46
188146,902.9,4.2e-10,1.4e-4,22.02,1.46
188203,903.1,4.2e-10,1.4e-4,22.02,1.46
188259,903.2,4.2e-10,1.4e-4,22.01,1.46
188315,903.4,4.2e-10,1.4e-4,22.01,1.46
188370,903.5,4.1e-10,1.4e-4,22.01,1.46
188423,903.7,4.1e-10,1.4e-4,22.01,1.46
188476,903.8,4.1e-10,1.4e-4,22,1.46
188528,904,4.1e-10,1.4e-4,22,1.46
188579,904.1,4.1e-10,1.4e-4,22,1.46
188629,904.2,4.1e-10,1.4e-4,22,1.46
188678,904.4,4.1e-10,1.4e-4,21.99,1.46
188727,904.5,4.1e-10,1.4e-4,21.99,1.46
188774,904.6,4.1e-10,1.4e-4,21.99,1.46
188821,904.8,4.1e-10,1.4e-4,21.99,1.46
188867,904.9,4.1e-10,1.4e-4,21.98,1.46
188912,905,4.1e-10,1.4e-4,21.98,1.46
188957,905.1,4.1e-10,1.4e-4,21.98,1.46
189000,905.2,4.1e-10,1.4e-4,21.98,1.46
189043,905.4,4.1e-10,1.4e-4,21.98,1.46
189085,905.5,4.0e-10,1.4e-4,21.97,1.46
189126,905.6,4.0e-10,1.4e-4,21.97,1.46
189167,905.7,4.0e-10,1.4e-4,21.97,1.46
189206,905.8,4.0e-10,1.4e-4,21.97,1.46
189245,905.9,4.0e-10,1.4e-4,21.97,1.46
189284,906,4.0e-10,1.4e-4,21.97,1.46
189321,906.1,4.0e-10,1.4e-4,21.96,1.46
189358,906.2,4.0e-10,1.4e-4,21.96,1.46
189395,906.3,4.0e-10,1.4e-4,21.96,1.46
189430,906.4,4.0e-10,1.4e-4,21.96,1.46
189465,906.5,4.0e-10,1.4e-4,21.96,1.46
189500,906.6,4.0e-10,1.4e-4,21.96,1.46
189533,906.7,4.0e-10,1.4e-4,21.95,1.46
189566,906.8,4.0e-10,1.4e-4,21.95,1.46
189599,906.9,4.0e-10,1.4e-4,21.95,1.46
189631,906.9,4.0e-10,1.4e-4,21.95,1.46
189662,907,4.0e-10,1.4e-4,21.95,1.46
189693,907.1,4.0e-10,1.4e-4,21.95,1.46
189723,907.2,4.0e-10,1.4e-4,21.94,1.46
189753,907.3,4.0e-10,1.4e-4,21.94,1.46
189782,907.4,4.0e-10,1.4e-4,21.94,1.46
189810,907.4,4.0e-10,1.4e-4,21.94,1.46
189838,907.5,3.9e-10,1.4e-4,21.94,1.46
189866,907.6,3.9e-10,1.4e-4,21.94,1.46
189893,907.6,3.9e-10,1.4e-4,21.94,1.46
189920,907.7,3.9e-10,1.4e-4,21.94,1.46
189946,907.8,3.9e-10,1.4e-4,21.93,1.46
189972,907.9,3.9e-10,1.4e-4,21.93,1.46
189997,907.9,3.9e-10,1.4e-4,21.93,1.46
190022,908,3.9e-10,1.4e-4,21.93,1.46
190046,908.1,3.9e-10,1.4e-4,21.93,1.46
190070,908.1,3.9e-10,1.4e-4,21.93,1.46
190094,908.2,3.9e-10,1.4e-4,21.93,1.46
190117,908.2,3.9e-10,1.4e-4,21.93,1.46
190140,908.3,3.9e-10,1.4e-4,21.93,1.46
190162,908.4,3.9e-10,1.4e-4,21.92,1.46
190184,908.4,3.9e-10,1.4e-4,21.92,1.46
190206,908.5,3.9e-10,1.4e-4,21.92,1.46
190228,908.5,3.9e-10,1.4e-4,21.92,1.46
190249,908.6,3.9e-10,1.4e-4,21.92,1.46
190270,908.6,3.9e-10,1.4e-4,21.92,1.46
190290,908.7,3.9e-10,1.4e-4,21.92,1.46
190311,908.8,3.9e-10,1.3e-4,21.92,1.46
190331,908.8,3.9e-10,1.3e-4,21.92,1.46
190351,908.9,3.9e-10,1.3e-4,21.92,1.46
190370,908.9,3.9e-10,1.3e-4,21.91,1.46
190389,909,3.9e-10,1.3e-4,21.91,1.46
190408,909,3.9e-10,1.3e-4,21.91,1.46
190427,909.1,3.9e-10,1.3e-4,21.91,1.46
190445,909.1,3.9e-10,1.3e-4,21.91,1.46
190463,909.2,3.9e-10,1.3e-4,21.91,1.46
190481,909.2,3.9e-10,1.3e-4,21.91,1.46
190499,909.2,3.9e-10,1.3e-4,21.91,1.46
190516,909.3,3.9e-10,1.3e-4,21.91,1.46
190533,909.3,3.9e-10,1.3e-4,21.91,1.46
190550,909.4,3.9e-10,1.3e-4,21.91,1.46
190566,909.4,3.9e-10,1.3e-4,21.91,1.46
190583,909.5,3.9e-10,1.3e-4,21.9,1.46
190599,909.5,3.9e-10,1.3e-4,21.9,1.46
190614,909.5,3.9e-10,1.3e-4,21.9,1.46
190630,909.6,3.8e-10,1.3e-4,21.9,1.46
190645,909.6,3.8e-10,1.3e-4,21.9,1.46
190660,909.7,3.8e-10,1.3e-4,21.9,1.46
190675,909.7,3.8e-10,1.3e-4,21.9,1.46
190689,909.7,3.8e-10,1.3e-4,21.9,1.46
190703,909.8,3.8e-10,1.3e-4,21.9,1.46
190717,909.8,3.8e-10,1.3e-4,21.9,1.46
190731,909.8,3.8e-10,1.3e-4,21.9,1.46
190744,909.9,3.8e-10,1.3e-4,21.9,1.46
190758,909.9,3.8e-10,1.3e-4,21.9,1.46
190770,910,3.8e-10,1.3e-4,21.9,1.46
190783,910,3.8e-10,1.3e-4,21.89,1.46
190796,910,3.8e-10,1.3e-4,21.89,1.46
190808,910,3.8e-10,1.3e-4,21.89,1.46
190820,910.1,3.8e-10,1.3e-4,21.89,1.46
190831,910.1,3.8e-10,1.3e-4,21.89,1.46
190843,910.1,3.8e-10,1.3e-4,21.89,1.46
190854,910.2,3.8e-10,1.3e-4,21.89,1.46
190865,910.2,3.8e-10,1.3e-4,21.89,1.46
190876,910.2,3.8e-10,1.3e-4,21.89,1.46
190886,910.3,3.8e-10,1.3e-4,21.89,1.46
190897,910.3,3.8e-10,1.3e-4,21.89,1.46
190907,910.3,3.8e-10,1.3e-4,21.89,1.46
190917,910.3,3.8e-10,1.3e-4,21.89,1.46
190926,910.4,3.8e-10,1.3e-4,21.89,1.46
190936,910.4,3.8e-10,1.3e-4,21.89,1.46
190945,910.4,3.8e-10,1.3e-4,21.89,1.46
190954,910.4,3.8e-10,1.3e-4,21.89,1.46
190962,910.4,3.8e-10,1.3e-4,21.89,1.46
190971,910.5,3.8e-10,1.3e-4,21.89,1.46
190979,910.5,3.8e-10,1.3e-4,21.89,1.46
190987,910.5,3.8e-10,1.3e-4,21.89,1.46
190995,910.5,3.8e-10,1.3e-4,21.88,1.46
191002,910.6,3.8e-10,1.3e-4,21.88,1.46
191010,910.6,3.8e-10,1.3e-4,21.88,1.46
191017,910.6,3.8e-10,1.3e-4,21.88,1.46
191024,910.6,3.8e-10,1.3e-4,21.88,1.46
191030,910.6,3.8e-10,1.3e-4,21.88,1.46
191037,910.6,3.8e-10,1.3e-4,21.88,1.46
191043,910.7,3.8e-10,1.3e-4,21.88,1.46
191049,910.7,3.8e-10,1.3e-4,21.88,1.46
191055,910.7,3.8e-10,1.3e-4,21.88,1.46
191061,910.7,3.8e-10,1.3e-4,21.88,1.46
191066,910.7,3.8e-10,1.3e-4,21.88,1.46
191071,910.7,3.8e-10,1.3e-4,21.88,1.46
191076,910.7,3.8e-10,1.3e-4,21.88,1.46
191081,910.8,3.8e-10,1.3e-4,21.88,1.46
191086,910.8,3.8e-10,1.3e-4,21.88,1.46
191090,910.8,3.8e-10,1.3e-4,21.88,1.46
191094,910.8,3.8e-10,1.3e-4,21.88,1.46
191098,910.8,3.8e-10,1.3e-4,21.88,1.46
191102,910.8,3.8e-10,1.3e-4,21.88,1.46
191105,910.8,3.8e-10,1.3e-4,21.88,1.46
191109,910.8,3.8e-10,1.3e-4,21.88,1.46
191112,910.8,3.8e-10,1.3e-4,21.88,1.46
191115,910.8,3.8e-10,1.3e-4,21.88,1.46
191117,910.8,3.8e-10,1.3e-4,21.88,1.46
191120,910.9,3.8e-10,1.3e-4,21.88,1.46
191122,910.9,3.8e-10,1.3e-4,21.88,1.46
191125,910.9,3.8e-10,1.3e-4,21.88,1.46
191126,910.9,3.8e-10,1.3e-4,21.88,1.46
191128,910.9,3.8e-10,1.3e-4,21.88,1.46
191130,910.9,3.8e-10,1.3e-4,21.88,1.46
191131,910.9,3.8e-10,1.3e-4,21.88,1.46
191133,910.9,3.8e-10,1.3e-4,21.88,1.46
191134,910.9,3.8e-10,1.3e-4,21.88,1.46
191136,910.9,3.8e-10,1.3e-4,21.88,1.46
191137,910.9,3.8e-10,1.3e-4,21.88,1.46
191139,910.9,3.8e-10,1.3e-4,21.88,1.46
191140,910.9,3.8e-10,1.3e-4,21.88,1.46
191142,910.9,3.8e-10,1.3e-4,21.88,1.46
191143,910.9,3.8e-10,1.3e-4,21.88,1.46
191145,910.9,3.8e-10,1.3e-4,21.88,1.46
